PAN011.chr1.haplotype1:24952666-25840350	PAN027.chr1.paternal:24933338-25821008	PAN028.chr1.haplotype2:24925983-25813648
PAN011.chr1.haplotype1:42210497-51573966	PAN027.chr1.paternal:42190860-51554217	PAN028.chr1.haplotype2:42161575-51525023
PAN011.chr1.haplotype1:42214568-42232874	PAN027.chr1.paternal:42194931-42213237	PAN028.chr1.haplotype2:42165647-42183953
PAN011.chr1.haplotype1:51561487-53022543	PAN027.chr1.paternal:51541738-53002772	PAN028.chr1.haplotype2:51512544-52973011
PAN011.chr1.haplotype1:53003962-53264005	PAN027.chr1.paternal:52984192-53244231	PAN028.chr1.haplotype2:52954430-53214472
PAN011.chr1.haplotype1:53234408-55157725	PAN027.chr1.paternal:53214635-55137926	PAN028.chr1.haplotype2:53184875-55108185
PAN011.chr1.haplotype1:55124830-58093423	PAN027.chr1.paternal:55105031-58073596	PAN028.chr1.haplotype2:55075290-58043871
PAN011.chr1.haplotype1:58065471-59078366	PAN027.chr1.paternal:58045644-59058522	PAN028.chr1.haplotype2:58015918-59028803
PAN011.chr1.haplotype1:59055666-60005938	PAN027.chr1.paternal:59035822-59986090	PAN028.chr1.haplotype2:59006102-59956379
PAN011.chr1.haplotype1:59983971-60298664	PAN027.chr1.paternal:59964123-60278815	PAN028.chr1.haplotype2:59934412-60249105
PAN011.chr1.haplotype1:60284586-61140770	PAN027.chr1.paternal:60264737-61120913	PAN028.chr1.haplotype2:60235027-61091206
PAN011.chr1.haplotype1:61135668-61365183	PAN027.chr1.paternal:61115811-61345323	PAN028.chr1.haplotype2:61086104-61315618
PAN011.chr1.haplotype1:61374920-62847153	PAN027.chr1.paternal:61355060-62827256	PAN028.chr1.haplotype2:61325356-62797569
PAN011.chr1.haplotype1:62889285-63652877	PAN027.chr1.paternal:62869388-63632976	PAN028.chr1.haplotype2:62839701-63603292
PAN011.chr1.haplotype1:63626896-65170269	PAN027.chr1.paternal:63606995-65150344	PAN028.chr1.haplotype2:63577310-65120672
PAN011.chr1.haplotype1:65155422-65979306	PAN027.chr1.paternal:65135497-65959371	PAN028.chr1.haplotype2:65105825-65929700
PAN011.chr1.haplotype1:65965908-67520040	PAN027.chr1.paternal:65945973-67500102	PAN028.chr1.haplotype2:65916302-67470434
PAN011.chr1.haplotype1:67494745-67609377	PAN027.chr1.paternal:67474807-67589439	PAN028.chr1.haplotype2:67445139-67559772
PAN011.chr1.haplotype1:67569341-67757131	PAN027.chr1.paternal:67549403-67737191	PAN028.chr1.haplotype2:67519736-67707526
PAN011.chr1.haplotype1:67745016-69587064	PAN027.chr1.paternal:67725076-69567109	PAN028.chr1.haplotype2:67695411-69537448
PAN011.chr1.haplotype1:69563141-73148624	PAN027.chr1.paternal:69543186-73128637	PAN028.chr1.haplotype2:69513525-73098994
PAN011.chr1.haplotype1:73140303-73416982	PAN027.chr1.paternal:73120316-73396995	PAN028.chr1.haplotype2:73090673-73367352
PAN011.chr1.haplotype1:73389276-74515012	PAN027.chr1.paternal:73369289-74495016	PAN028.chr1.haplotype2:73339646-74465377
PAN011.chr1.haplotype1:74554247-84132097	PAN027.chr1.paternal:74534251-84112028	PAN028.chr1.haplotype2:74504613-84082423
PAN011.chr1.haplotype1:84108266-87059449	PAN027.chr1.paternal:84088199-87039362	PAN028.chr1.haplotype2:84058594-87009773
PAN011.chr1.haplotype1:84113163-84129952	PAN027.chr1.paternal:84093096-84109883	PAN028.chr1.haplotype2:84063491-84080278
PAN011.chr1.haplotype1:87055280-88515864	PAN027.chr1.paternal:87035195-88495772	PAN028.chr1.haplotype2:87005607-88466187
PAN011.chr1.haplotype1:88563085-88685610	PAN027.chr1.paternal:88542992-88665515	PAN028.chr1.haplotype2:88513408-88635931
PAN011.chr1.haplotype1:88676653-89720618	PAN027.chr1.paternal:88656558-89700517	PAN028.chr1.haplotype2:88626974-89670936
PAN011.chr1.haplotype1:89693234-92615916	PAN027.chr1.paternal:89673133-92595775	PAN028.chr1.haplotype2:89643552-92566213
PAN011.chr1.haplotype1:93088647-93533794	PAN027.chr1.paternal:93068495-93513633	PAN028.chr1.haplotype2:93038941-93484081
PAN011.chr1.haplotype1:93515611-93645161	PAN027.chr1.paternal:93495450-93624998	PAN028.chr1.haplotype2:93465898-93595448
PAN011.chr1.haplotype1:93698876-93840149	PAN027.chr1.paternal:93678712-93819982	PAN028.chr1.haplotype2:93649162-93790433
PAN011.chr1.haplotype1:93903101-94911649	PAN027.chr1.paternal:93882934-94891475	PAN028.chr1.haplotype2:93853385-94861923
PAN011.chr1.haplotype1:94905001-97859195	PAN027.chr1.paternal:94884827-97838998	PAN028.chr1.haplotype2:94855275-97809464
PAN011.chr1.haplotype1:97837592-97997892	PAN027.chr1.paternal:97817395-97977693	PAN028.chr1.haplotype2:97787861-97948160
PAN011.chr1.haplotype1:97973882-104089305	PAN027.chr1.paternal:97953684-104068721	PAN028.chr1.haplotype2:97924151-104039223
PAN011.chr1.haplotype1:9933527-14341625	PAN027.chr1.paternal:9914483-14322520	PAN028.chr1.haplotype2:9906979-14315037
PAN011.chr1.haplotype2:114700255-114750967	PAN027.chr1.paternal:114736473-114787186	PAN028.chr1.haplotype1:114783906-114834617
PAN011.chr1.haplotype2:188525019-189761064	PAN027.chr1.paternal:188567991-189804024	PAN028.chr1.haplotype2:187544065-188780106
PAN011.chr1.haplotype2:189742057-190592338	PAN027.chr1.paternal:189785017-190635291	PAN028.chr1.haplotype2:188761100-189611381
PAN011.chr1.haplotype2:3791930-4055246	PAN027.chr1.paternal:3796443-4063032	PAN028.chr1.haplotype2:3788883-4055474
PAN011.chr1.haplotype2:4006130-4486836	PAN027.chr1.paternal:4013916-4494620	PAN028.chr1.haplotype2:4006358-4487063
PAN011.chr1.haplotype2:4487366-6463889	PAN027.chr1.paternal:4495150-6471681	PAN028.chr1.haplotype2:4487593-6464130
PAN011.chr1.haplotype2:6440580-8831472	PAN027.chr1.paternal:6448372-8839223	PAN028.chr1.haplotype2:6440819-8831693
PAN011.chr1.haplotype2:965119-3972258	PAN027.chr1.paternal:969107-3980044	PAN028.chr1.haplotype2:961548-3972486
PAN011.chr10.haplotype1:100134381-100213316	PAN027.chr10.paternal:100148710-100227645	PAN028.chr10.haplotype1:99979982-100058920
PAN011.chr10.haplotype1:79885372-85758337	PAN027.chr10.paternal:79899909-85772823	PAN028.chr10.haplotype1:79731078-85604014
PAN011.chr10.haplotype1:85774569-86125371	PAN027.chr10.paternal:85789055-86139853	PAN028.chr10.haplotype1:85620246-85971045
PAN011.chr10.haplotype1:86106182-87569013	PAN027.chr10.paternal:86120665-87583480	PAN028.chr10.haplotype1:85951857-87414679
PAN011.chr10.haplotype1:87550925-88930364	PAN027.chr10.paternal:87565392-88944809	PAN028.chr10.haplotype1:87396591-88776019
PAN011.chr10.haplotype1:88911778-89351568	PAN027.chr10.paternal:88926223-89366010	PAN028.chr10.haplotype1:88757433-89197221
PAN011.chr10.haplotype1:89329608-91841798	PAN027.chr10.paternal:89344051-91856227	PAN028.chr10.haplotype1:89175262-91687445
PAN011.chr10.haplotype1:91830395-94281126	PAN027.chr10.paternal:91844824-94295519	PAN028.chr10.haplotype1:91676042-94126770
PAN011.chr10.haplotype1:94261650-99524793	PAN027.chr10.paternal:94276043-99539115	PAN028.chr10.haplotype1:94107294-99370394
PAN011.chr10.haplotype1:99511550-100141963	PAN027.chr10.paternal:99525872-100156291	PAN028.chr10.haplotype1:99357151-99987563
PAN011.chr11.haplotype2:26553493-27220111	PAN027.chr11.paternal:26594350-27260967	PAN028.chr11.haplotype1:26546717-27213336
PAN011.chr11.haplotype2:27201404-27570823	PAN027.chr11.paternal:27242260-27611675	PAN028.chr11.haplotype1:27194629-27564045
PAN011.chr11.haplotype2:27546892-30016591	PAN027.chr11.paternal:27587744-30057431	PAN028.chr11.haplotype1:27540114-30009807
PAN011.chr11.haplotype2:30169725-30430688	PAN027.chr11.paternal:30210564-30471526	PAN028.chr11.haplotype1:30162941-30423902
PAN011.chr11.haplotype2:30400169-30938669	PAN027.chr11.paternal:30441007-30979505	PAN028.chr11.haplotype1:30393383-30931882
PAN011.chr11.haplotype2:30900053-34087229	PAN027.chr11.paternal:30940889-34128041	PAN028.chr11.haplotype1:30893267-34080442
PAN011.chr11.haplotype2:34081271-34196078	PAN027.chr11.paternal:34122083-34236888	PAN028.chr11.haplotype1:34074484-34189290
PAN011.chr11.haplotype2:34172221-34717896	PAN027.chr11.paternal:34213031-34758695	PAN028.chr11.haplotype1:34165433-34711101
PAN011.chr11.haplotype2:34693573-42303529	PAN027.chr11.paternal:34734372-42344282	PAN028.chr11.haplotype1:34686778-42296729
PAN011.chr11.haplotype2:42283432-43313253	PAN027.chr11.paternal:42324185-43354005	PAN028.chr11.haplotype1:42276632-43306451
PAN011.chr11.haplotype2:43293357-45963780	PAN027.chr11.paternal:43334109-46004482	PAN028.chr11.haplotype1:43286555-45956948
PAN011.chr11.haplotype2:46341058-46634255	PAN027.chr11.paternal:46381755-46674941	PAN028.chr11.haplotype1:46334223-46627415
PAN011.chr11.haplotype2:47215147-47504627	PAN027.chr11.paternal:47255823-47545291	PAN028.chr11.haplotype1:47208302-47497773
PAN011.chr11.haplotype2:48060616-57002753	PAN027.chr11.paternal:48101262-57045063	PAN028.chr11.haplotype1:48053754-56998426
PAN011.chr11.haplotype2:56982120-58785262	PAN027.chr11.paternal:57024429-58827555	PAN028.chr11.haplotype1:56977790-58780931
PAN011.chr11.haplotype2:58776681-58982936	PAN027.chr11.paternal:58818974-59025229	PAN028.chr11.haplotype1:58772350-58978605
PAN011.chr11.haplotype2:59001916-60846783	PAN027.chr11.paternal:59044209-60889062	PAN028.chr11.haplotype1:58997585-60842442
PAN011.chr11.haplotype2:61289553-62178769	PAN027.chr11.paternal:61331828-62221024	PAN028.chr11.haplotype1:61285209-62174410
PAN011.chr11.haplotype2:62396113-63314023	PAN027.chr11.paternal:62438367-63356284	PAN028.chr11.haplotype1:62391756-63309683
PAN011.chr11.haplotype2:63285228-63502405	PAN027.chr11.paternal:63327489-63544657	PAN028.chr11.haplotype1:63280889-63498060
PAN011.chr11.haplotype2:63444323-68024045	PAN027.chr11.paternal:63486578-68066212	PAN028.chr11.haplotype1:63439980-68019666
PAN011.chr12.haplotype1:1149063-1996239	PAN027.chr12.paternal:1148316-1995479	PAN028.chr12.haplotype2:1147404-1994573
PAN011.chr12.haplotype1:12973819-15549085	PAN027.chr12.paternal:12972932-15548179	PAN028.chr12.haplotype2:12972084-15547351
PAN011.chr12.haplotype1:15535436-15690322	PAN027.chr12.paternal:15534530-15689416	PAN028.chr12.haplotype2:15533702-15688588
PAN011.chr12.haplotype1:15678890-17283108	PAN027.chr12.paternal:15677984-17282192	PAN028.chr12.haplotype2:15677156-17281367
PAN011.chr12.haplotype1:17282473-18939930	PAN027.chr12.paternal:17281557-18939020	PAN028.chr12.haplotype2:17280732-18938205
PAN011.chr12.haplotype1:18919984-21634462	PAN027.chr12.paternal:18919074-21633519	PAN028.chr12.haplotype2:18918259-21632712
PAN011.chr12.haplotype1:1977677-2157533	PAN027.chr12.paternal:1976917-2156773	PAN028.chr12.haplotype2:1976010-2155867
PAN011.chr12.haplotype1:2152770-2615363	PAN027.chr12.paternal:2152010-2614603	PAN028.chr12.haplotype2:2151104-2613702
PAN011.chr12.haplotype1:21621682-25405560	PAN027.chr12.paternal:21620739-25404557	PAN028.chr12.haplotype2:21619932-25403780
PAN011.chr12.haplotype1:25381969-25557461	PAN027.chr12.paternal:25380967-25556458	PAN028.chr12.haplotype2:25380189-25555681
PAN011.chr12.haplotype1:25623967-29038000	PAN027.chr12.paternal:25622963-29036978	PAN028.chr12.haplotype2:25622188-29036213
PAN011.chr12.haplotype1:2590667-2998216	PAN027.chr12.paternal:2589907-2997453	PAN028.chr12.haplotype2:2589006-2996563
PAN011.chr12.haplotype1:29268937-30346683	PAN027.chr12.paternal:29267914-30345653	PAN028.chr12.haplotype2:29267151-30344900
PAN011.chr12.haplotype1:3005378-6947230	PAN027.chr12.paternal:3004615-6946404	PAN028.chr12.haplotype2:3003725-6945509
PAN011.chr12.haplotype1:30303491-33573987	PAN027.chr12.paternal:30302462-33572899	PAN028.chr12.haplotype2:30301709-33572184
PAN011.chr12.haplotype1:33537999-34065556	PAN027.chr12.paternal:33536906-34064460	PAN028.chr12.haplotype2:33536191-34063751
PAN011.chr12.haplotype1:34040447-36022831	PAN027.chr12.paternal:34039352-36021735	PAN028.chr12.haplotype2:34038643-36021029
PAN011.chr12.haplotype1:36010262-37655479	PAN027.chr12.paternal:36009166-37654382	PAN028.chr12.haplotype2:36008460-37653675
PAN011.chr12.haplotype1:37636391-43616137	PAN027.chr12.paternal:37635296-43615539	PAN028.chr12.haplotype2:37634589-43614845
PAN011.chr12.haplotype1:43629766-44599152	PAN027.chr12.paternal:43629168-44598538	PAN028.chr12.haplotype2:43628475-44597851
PAN011.chr12.haplotype1:44580203-46136347	PAN027.chr12.paternal:44579591-46135720	PAN028.chr12.haplotype2:44578904-46135043
PAN011.chr12.haplotype1:46221384-47501344	PAN027.chr12.paternal:46220761-47500714	PAN028.chr12.haplotype2:46220084-47500042
PAN011.chr12.haplotype1:47506515-48750651	PAN027.chr12.paternal:47505885-48750011	PAN028.chr12.haplotype2:47505213-48749350
PAN011.chr12.haplotype1:48737378-49728658	PAN027.chr12.paternal:48736738-49728006	PAN028.chr12.haplotype2:48736077-49727358
PAN011.chr12.haplotype1:49707125-51883393	PAN027.chr12.paternal:49706473-51882700	PAN028.chr12.haplotype2:49705825-51882084
PAN011.chr12.haplotype1:51940200-52025890	PAN027.chr12.paternal:51939506-52025195	PAN028.chr12.haplotype2:51938890-52024579
PAN011.chr12.haplotype1:52001301-53285277	PAN027.chr12.paternal:52000607-53284565	PAN028.chr12.haplotype2:51999991-53283962
PAN011.chr12.haplotype1:53321608-53688946	PAN027.chr12.paternal:53320896-53688223	PAN028.chr12.haplotype2:53320293-53687629
PAN011.chr12.haplotype1:53670896-54114157	PAN027.chr12.paternal:53670173-54113431	PAN028.chr12.haplotype2:53669577-54112838
PAN011.chr12.haplotype1:54101653-54684008	PAN027.chr12.paternal:54100927-54683285	PAN028.chr12.haplotype2:54100334-54682668
PAN011.chr12.haplotype1:54699234-56145837	PAN027.chr12.paternal:54698511-56145114	PAN028.chr12.haplotype2:54697894-56144498
PAN011.chr12.haplotype1:56449985-58030112	PAN027.chr12.paternal:56449252-58029351	PAN028.chr12.haplotype2:56448641-58028752
PAN011.chr12.haplotype1:58211695-59230976	PAN027.chr12.paternal:58210934-59230208	PAN028.chr12.haplotype2:58210338-59229613
PAN011.chr12.haplotype1:59208187-60042192	PAN027.chr12.paternal:59207419-60041421	PAN028.chr12.haplotype2:59206824-60040826
PAN011.chr12.haplotype1:60015287-64117365	PAN027.chr12.paternal:60014516-64116559	PAN028.chr12.haplotype2:60013921-64115983
PAN011.chr12.haplotype1:64082747-67141643	PAN027.chr12.paternal:64081942-67140803	PAN028.chr12.haplotype2:64081366-67140247
PAN011.chr12.haplotype1:6926907-7302578	PAN027.chr12.paternal:6926100-7301749	PAN028.chr12.haplotype2:6925237-7300855
PAN011.chr12.haplotype1:7410199-8118227	PAN027.chr12.paternal:7409369-8117380	PAN028.chr12.haplotype2:7408475-8116496
PAN011.chr12.haplotype1:8110673-8528546	PAN027.chr12.paternal:8109826-8527697	PAN028.chr12.haplotype2:8108942-8526819
PAN011.chr12.haplotype1:8504767-9882650	PAN027.chr12.paternal:8503918-9881794	PAN028.chr12.haplotype2:8503040-9880926
PAN011.chr12.haplotype1:9867576-12993912	PAN027.chr12.paternal:9866721-12993025	PAN028.chr12.haplotype2:9865853-12992177
PAN011.chr13.haplotype1:92954090-95593163	PAN027.chr13.paternal:90578147-93217181	PAN028.chr13.haplotype1:93837054-96476114
PAN011.chr13.haplotype1:95554844-99334933	PAN027.chr13.paternal:93178862-96958925	PAN028.chr13.haplotype1:96437794-100217864
PAN011.chr13.haplotype1:99326745-101693195	PAN027.chr13.paternal:96950737-99317205	PAN028.chr13.haplotype1:100209676-102576148
PAN011.chr13.haplotype2:44062002-44840330	PAN027.chr13.paternal:43557025-44335341	PAN028.chr13.haplotype1:46811546-47589865
PAN011.chr13.haplotype2:44823246-46285260	PAN027.chr13.paternal:44318257-45780264	PAN028.chr13.haplotype1:47572781-49034793
PAN011.chr13.haplotype2:46285517-47834639	PAN027.chr13.paternal:45780521-47329638	PAN028.chr13.haplotype1:49035050-50584168
PAN011.chr13.haplotype2:51529803-53159037	PAN027.chr13.paternal:51024841-52654061	PAN028.chr13.haplotype1:54283553-55912779
PAN011.chr13.haplotype2:53143319-54630552	PAN027.chr13.paternal:52638339-54125563	PAN028.chr13.haplotype1:55897061-57384290
PAN011.chr13.haplotype2:54604101-55982077	PAN027.chr13.paternal:54099112-55477083	PAN028.chr13.haplotype1:57357839-58735814
PAN011.chr13.haplotype2:56002835-57677748	PAN027.chr13.paternal:55497840-57172747	PAN028.chr13.haplotype1:58756571-60431481
PAN011.chr13.haplotype2:57654397-57859460	PAN027.chr13.paternal:57149396-57354460	PAN028.chr13.haplotype1:60408130-60613194
PAN011.chr13.haplotype2:58028100-58264486	PAN027.chr13.paternal:57523100-57759486	PAN028.chr13.haplotype1:60781835-61018221
PAN011.chr13.haplotype2:58364315-61090078	PAN027.chr13.paternal:57859315-60585063	PAN028.chr13.haplotype1:61118050-63843807
PAN011.chr13.haplotype2:61135898-62807851	PAN027.chr13.paternal:60630883-62302825	PAN028.chr13.haplotype1:63889627-65561574
PAN011.chr13.haplotype2:62786542-65363772	PAN027.chr13.paternal:62281516-64858715	PAN028.chr13.haplotype1:65540265-68117473
PAN011.chr13.haplotype2:65343236-65574521	PAN027.chr13.paternal:64838179-65069464	PAN028.chr13.haplotype1:68096937-68328223
PAN011.chr13.haplotype2:65551903-68781565	PAN027.chr13.paternal:65046846-68276474	PAN028.chr13.haplotype1:68305605-71535244
PAN011.chr13.haplotype2:68761232-70086378	PAN027.chr13.paternal:68256141-69581273	PAN028.chr13.haplotype1:71514911-72840051
PAN011.chr13.haplotype2:70018074-70347339	PAN027.chr13.paternal:69512973-69842229	PAN028.chr13.haplotype1:72771751-73101008
PAN011.chr13.haplotype2:70325011-71290495	PAN027.chr13.paternal:69819901-70785381	PAN028.chr13.haplotype1:73078680-74044163
PAN011.chr13.haplotype2:71291042-71814576	PAN027.chr13.paternal:70785928-71309460	PAN028.chr13.haplotype1:74044710-74568251
PAN011.chr13.haplotype2:71792458-71972542	PAN027.chr13.paternal:71287342-71467425	PAN028.chr13.haplotype1:74546132-74726216
PAN011.chr13.haplotype2:71970236-72448741	PAN027.chr13.paternal:71465119-71943618	PAN028.chr13.haplotype1:74723910-75202411
PAN011.chr13.haplotype2:72425470-73786680	PAN027.chr13.paternal:71920347-73281546	PAN028.chr13.haplotype1:75179140-76540346
PAN011.chr13.haplotype2:73760341-74208447	PAN027.chr13.paternal:73255207-73703313	PAN028.chr13.haplotype1:76514007-76962118
PAN011.chr13.haplotype2:74189918-77511137	PAN027.chr13.paternal:73684784-77005988	PAN028.chr13.haplotype1:76943589-80264803
PAN011.chr13.haplotype2:77630080-79659365	PAN027.chr13.paternal:77124929-79154196	PAN028.chr13.haplotype1:80383745-82413024
PAN011.chr13.haplotype2:79659582-81253379	PAN027.chr13.paternal:79154413-80748211	PAN028.chr13.haplotype1:82413241-84007049
PAN011.chr13.haplotype2:81231549-81601616	PAN027.chr13.paternal:80726382-81096445	PAN028.chr13.haplotype1:83985220-84355284
PAN011.chr13.haplotype2:81725212-81839241	PAN027.chr13.paternal:81220040-81334068	PAN028.chr13.haplotype1:84478879-84592906
PAN011.chr13.haplotype2:81824530-88457168	PAN027.chr13.paternal:81319357-87951924	PAN028.chr13.haplotype1:84578195-91210806
PAN011.chr13.haplotype2:88421039-91061901	PAN027.chr13.paternal:87915796-90556621	PAN028.chr13.haplotype1:91174677-93815527
PAN011.chr14.haplotype1:17885417-18922486	PAN027.chr14.paternal:17967140-19004189	PAN028.chr14.haplotype2:18041346-19078410
PAN011.chr14.haplotype1:18905048-19391139	PAN027.chr14.paternal:18986753-19472826	PAN028.chr14.haplotype2:19060967-19547048
PAN011.chr14.haplotype1:19347135-26251190	PAN027.chr14.paternal:19428824-26332831	PAN028.chr14.haplotype2:19503045-26407087
PAN011.chr14.haplotype1:26234303-27951422	PAN027.chr14.paternal:26315946-28033033	PAN028.chr14.haplotype2:26390202-28107304
PAN011.chr14.haplotype1:27926835-29142148	PAN027.chr14.paternal:28008446-29223746	PAN028.chr14.haplotype2:28082717-29298020
PAN011.chr14.haplotype1:29115079-29906044	PAN027.chr14.paternal:29196677-29987631	PAN028.chr14.haplotype2:29270951-30061914
PAN011.chr14.haplotype1:29897230-31497670	PAN027.chr14.paternal:29978817-31579072	PAN028.chr14.haplotype2:30053100-31653580
PAN011.chr14.haplotype1:31697155-37325185	PAN027.chr14.paternal:31778555-37406541	PAN028.chr14.haplotype2:31853062-37481066
PAN011.chr14.haplotype1:3657796-17906576	PAN027.chr14.paternal:3743703-17988298	PAN028.chr14.haplotype2:3815126-18062505
PAN011.chr14.haplotype1:95004310-96103117	PAN027.chr14.paternal:95104168-96202958	PAN028.chr14.haplotype2:95128655-96227455
PAN011.chr14.haplotype1:96086740-101250373	PAN027.chr14.paternal:96186581-101305003	PAN028.chr14.haplotype2:96211078-101374683
PAN011.chr14.haplotype2:34621770-36662767	PAN027.chr14.paternal:37385298-39426268	PAN028.chr14.haplotype2:37459823-39500801
PAN011.chr14.haplotype2:36637989-42998276	PAN027.chr14.paternal:39401491-45761733	PAN028.chr14.haplotype2:39476024-45836270
PAN011.chr14.haplotype2:43057649-44877304	PAN027.chr14.paternal:45821108-47640733	PAN028.chr14.haplotype2:45895647-47715292
PAN011.chr14.haplotype2:44904946-47905658	PAN027.chr14.paternal:47668374-50669066	PAN028.chr14.haplotype2:47742933-50743658
PAN011.chr15.haplotype2:10862110-12816878	PAN027.chr15.paternal:10868775-12823544	PAN028.chr15.haplotype2:9720437-11675207
PAN011.chr15.haplotype2:12923197-13064688	PAN027.chr15.paternal:12929863-13071354	PAN028.chr15.haplotype2:11781526-11923017
PAN011.chr15.haplotype2:13044066-15242163	PAN027.chr15.paternal:13050732-15259072	PAN028.chr15.haplotype2:11902395-14110734
